accession	gene	description	ppid	organism	logFC	AveExpr	t	P.Value	adj.P.Val	B	count	sca.t	sca.P.Value	sca.adj.pval
Q86UP6	CUZD1	CUZD1_HUMAN CUB and zona pellucida-like domain-containing protein 1 	UP000005640	Homo sapiens	-0.34048089339073684	-0.007637628679103235	-1.6598632837241571	0.10454819726465872	0.8270323279849913	-4.2464345410557085	9.0	-1.7184968677316876	0.09298388639914168	0.8055610551181117
Q8WWA0	ITLN1	ITLN1_HUMAN Intelectin-1 	UP000005640	Homo sapiens	0.10846346167392484	0.3064216331636396	0.4670363196503822	0.6429385013147834	0.8793739501853811	-5.094102667608838	8.0	0.48020730759078545	0.6335424893574426	0.8665226306050182
Q92484	SMPDL3A	ASM3A_HUMAN Acid sphingomyelinase-like phosphodiesterase 3a 	UP000005640	Homo sapiens	-0.09774106533419108	-0.5256667619991234	-0.3598601201670648	0.7207928968223141	0.939696101730097	-5.124949923028001	1.0	-0.3436881721592052	0.7327753637978531	0.9472462019825907
Q92485	SMPDL3B	ASM3B_HUMAN Acid sphingomyelinase-like phosphodiesterase 3b 	UP000005640	Homo sapiens	-0.04274882234561933	-0.4328102769544817	-0.17850940383671338	0.8591992656717169	0.9603834123480739	-5.159034515664225	2.0	-0.17397859938223714	0.8627083592585085	0.9603551465026197
Q99895	CTRC	CTRC_HUMAN Chymotrypsin-C 	UP000005640	Homo sapiens	-0.5628253896584527	0.7483221526046776	-1.424524286755418	0.16183807482631724	0.8270323279849913	-4.4822007304468725	4.0	-1.4378468666126594	0.15780044089418835	0.8420776037464316
Q9BYE9	CDHR2	CDHR2_HUMAN Cadherin-related family member 2 	UP000005640	Homo sapiens	-0.31073633301327896	0.7602812451485661	-1.473880890766827	0.14812633643623288	0.8270323279849913	-4.435321097161534	18.0	-1.552837958104486	0.12787766566203584	0.8283008925597424
Q9HAT2	SIAE	SIAE_HUMAN Sialate O-acetylesterase 	UP000005640	Homo sapiens	0.21404783741150316	0.33313484198946003	0.724933763219996	0.472596705889615	0.8516374142038584	-4.987775424166054	3.0	0.7188771883749489	0.4761507185945755	0.8438492098304367
Q9HC84	MUC5B	MUC5B_HUMAN Mucin-5B 	UP000005640	Homo sapiens	0.29900640905029263	-2.471197983439294	0.4232231738577436	0.6743371797186606	0.8991162396248807	-5.107668434068287	1.0	0.42604052370406703	0.6722283528055035	0.896304470407338
Q9Y646	CPQ	CBPQ_HUMAN Carboxypeptidase Q 	UP000005640	Homo sapiens	-0.2031427980001076	-0.6063816044174185	-0.48290215470655024	0.6317255800209913	0.879259534760339	-5.0888653681324	2.0	-0.4840283045995595	0.6308506936743289	0.8665226306050182
Q9Y6R7	FCGBP	FCGBP_HUMAN IgGFc-binding protein 	UP000005640	Homo sapiens	-0.00961193988686021	0.32501267395954064	-0.04314608978407045	0.9657938525148192	0.9843668112170272	-5.16953051658442	58.0	-0.046149343196076296	0.9634073898454452	0.9841862670250487
R6T6C0	pgi	R6T6C0_9FIRM Glucose-6-phosphate isomerase 	UP000018162	[Eubacterium] rectale	-0.3934648219076104	-0.6141066894493463	-0.7017165621020899	0.4868076356022415	0.8516374142038584	-4.999182313793573	1.0	-0.702427525083438	0.4862422359661098	0.8438492098304367
R6TAA1	acpP	R6TAA1_9FIRM Acyl carrier protein 	UP000018162	[Eubacterium] rectale	-0.06404908147083588	-1.5602643801421943	-0.19110520009078988	0.8493833690121935	0.9603834123480739	-5.157406800814914	1.0	-0.18630296644094202	0.8530936112906591	0.9603551465026197
R6TBZ7	BN626_02485	R6TBZ7_9FIRM Fructose-1 6-bisphosphate aldolase class II various bacterial and amitochondriate protist 	UP000018162	[Eubacterium] rectale	-0.10919701207750895	0.05422904218223544	-0.5482186541905634	0.586505011668695	0.8516374142038584	-5.065492524380662	4.0	-0.5423286116142111	0.5904247386986436	0.8457435446223814
R6TCL4	BN626_00462	R6TCL4_9FIRM 3-hydroxybutyryl-coA dehydratase 	UP000018162	[Eubacterium] rectale	-0.32109185563418585	-0.5972093625662397	-0.7954369451434372	0.4309258425332392	0.8516374142038584	-4.950942708458938	1.0	-0.785293396161937	0.4366376303890348	0.8438492098304367
R6TEV5	BN626_00671	R6TEV5_9FIRM Carbohydrate ABC transporter substrate-binding protein CUT1 family (TC 3.A.1.1.-) 	UP000018162	[Eubacterium] rectale	-0.4819878577249779	0.4954501675218896	-1.2574348419349737	0.21568893030677175	0.8491534031548059	-4.630397608925755	2.0	-1.256819574077386	0.21568277176738812	0.8420776037464316
R6TGK0	tpiA	R6TGK0_9FIRM Triosephosphate isomerase 	UP000018162	[Eubacterium] rectale	-0.3781567286403684	-1.3575428710426076	-0.9988408755611322	0.3237118230535443	0.8516374142038584	-4.826464845052864	1.0	-0.9823003653853372	0.33151104898499895	0.8438492098304367
R6TH17	BN626_02218	R6TH17_9FIRM Hypothetical ABC transporter extracellular binding protein 	UP000018162	[Eubacterium] rectale	-0.42014678276119133	-0.36916734129431433	-1.0953066874501318	0.27975445261221765	0.8516374142038584	-4.758175140116584	3.0	-1.0969998104109058	0.2788183607586205	0.8420776037464316
R6THI1	BN626_00603	R6THI1_9FIRM HPr domain-containing protein 	UP000018162	[Eubacterium] rectale	0.2232074735904978	0.5738605137781869	0.4846012099737027	0.6305299290475495	0.879259534760339	-5.088294292884966	1.0	0.4815986187906765	0.6325617616104499	0.8665226306050182
R6TIX8	BN626_02456	R6TIX8_9FIRM 3-hydroxybutyryl-CoA dehydrogenase 	UP000018162	[Eubacterium] rectale	0.6206297778368628	0.33433826467556876	1.9099274571993103	0.06313261965848607	0.8270323279849913	-3.963510049532516	2.0	1.8967368331876164	0.06467250261925775	0.8055610551181117
R6TRX4	pckA	R6TRX4_9FIRM Phosphoenolpyruvate carboxykinase (ATP) 	UP000018162	[Eubacterium] rectale	-0.6829049224163914	-2.8594134564255698	-1.0022767531065013	0.32206998637916795	0.8516374142038584	-4.824133472313147	1.0	-1.0082198016326667	0.3190549121548273	0.8438492098304367
R6TUP7	fusA	R6TUP7_9FIRM Elongation factor G 	UP000018162	[Eubacterium] rectale	0.042044070045092696	-0.5332202496983964	0.13910169398186256	0.8900486309823488	0.9641515563317025	-5.1634117493050535	3.0	0.13809199877136435	0.8908199222260748	0.9684811462150146
R6ULR2	BN626_00613	R6ULR2_9FIRM Aldose 1-epimerase 	UP000018162	[Eubacterium] rectale	0.30190092977154415	-1.0133649026034117	0.6010680575406432	0.5510928679009791	0.8516374142038584	-5.04445654999948	1.0	0.5994513345918865	0.5520544722983345	0.8438492098304367
R6UTS5	BN626_01437	R6UTS5_9FIRM PTS system IIA component Glc family (TC 4.A.1) 	UP000018162	[Eubacterium] rectale	-0.20904984138623917	5.6984126057600815	-0.9819787472686016	0.33185124356535944	0.8516374142038584	-4.837797540067123	1.0	-0.9051409894645825	0.3704934871362756	0.8438492098304367
R6UV03	dnaK	R6UV03_9FIRM Chaperone protein DnaK 	UP000018162	[Eubacterium] rectale	0.09538985605207886	-0.14124418355747764	0.31935448734125194	0.7510740440244835	0.95205693666604	-5.134543799524172	2.0	0.31583320857201025	0.753674953736696	0.9534420800445421
